OBJECTID,COMPONENT,SITE_NAME,JOINT_BASE,STATE_TERR,COUNTRY,OPER_STAT,PERIMETER,AREA,Shape_Length,Shape_Area
1446,Navy Active,Andy South,Joint Region Marianas,Guam,Guam,Active,10.4929058,3.00182106,17064.92171,8272728.961
3707,Army Guard,NG GUARNG Barrigada Complex,N/A,Guam,Guam,Active,1.28716361,0.08005503,2090.006157,220561.9729
5606,Navy Active,Agana,Joint Region Marianas,Guam,Guam,Active,0.41211161,0.00928917,669.6426274,25592.65167
5609,Navy Active,Barrigada - NAVBASE Guam,Joint Region Marianas,Guam,Guam,Active,9.41197726,2.13362333,15206.94428,5878539.367
5610,Navy Active,Dandan,Joint Region Marianas,Guam,Guam,Active,2.03463347,0.24844873,3307.200322,683591.0122
5611,Navy Active,Finegayan South,Joint Region Marianas,Guam,Guam,Active,3.31942933,0.45230307,5414.519314,1246937.261
5612,Navy Active,Harmon,Joint Region Marianas,Guam,Guam,Active,0.29969464,0.00540163,488.8994125,14888.08272
5614,Navy Active,Marbo,Joint Region Marianas,Guam,Guam,Active,0.20921927,0.00252842,340.0538925,6966.990351
5615,Navy Active,Naval Hospital,Joint Region Marianas,Guam,Guam,Active,2.30391754,0.18812341,3697.415747,518303.7595
5617,Navy Active,Tanguisson Point,Joint Region Marianas,Guam,Guam,Active,0.9294717,0.04538742,1515.632093,125117.8856
5749,Navy Active,NSA Andersen,Joint Region Marianas,Guam,Guam,Active,27.02002561,24.08388864,43945.83992,66423261.6
5750,Navy Active,Potts Tank Farm,Joint Region Marianas,Guam,Guam,Active,0.71370768,0.03023694,1158.583738,83384.52987
5752,Navy Active,Santa Rosa Parcel B,Joint Region Marianas,Guam,Guam,Active,0.60446081,0.01497266,979.8300617,41272.55267
5755,Navy Active,Tumon Tank Farm,Joint Region Marianas,Guam,Guam,Active,1.03263444,0.03768804,1697.961132,103873.0862
5756,Navy Active,Tumon,Joint Region Marianas,Guam,Guam,Active,0.92803256,0.01730826,1507.235756,47700.63198
5869,Navy Active,Finegayan,Joint Region Marianas,Guam,Guam,Active,10.0677551,3.76695892,16358.00963,10387893.38
6,Army Active,Pohakuloa Training Area,N/A,Hawaii,United States,Active,89.06464246,205.6747692,152591.132,604225947.3
147,Army Active,Kahuku Tng Area,N/A,Hawaii,United States,Active,24.10885693,14.21697719,42025.74089,42835738.94
149,Army Active,Makua Mil Reserve,N/A,Hawaii,United States,Active,12.17198674,6.65575787,21198.94996,20019524.38
150,Army Active,Schofield Barracks Military Reservation,N/A,Hawaii,United States,Active,43.85006229,23.4489528,76346.84512,70497762.26
158,Army Active,Tripler Army Medical Center,N/A,Hawaii,United States,Active,3.46900298,0.55980472,6031.4332,1679973.963
164,Army Active,Aliamanu Military Reservation,N/A,Hawaii,United States,Active,5.87763715,0.92467372,10220.29184,2774943.523
167,Army Active,Dillingham Mil Res,N/A,Hawaii,United States,Active,5.47414425,0.96697142,9540.983496,2910329.128
168,Army Active,Fort De Russy,N/A,Hawaii,United States,Active,1.50822926,0.11060108,2619.955063,331555.7328
169,Army Active,Fort Shafter,N/A,Hawaii,United States,Active,7.01601646,0.92213281,12195.34763,2766721.243
170,Army Active,Helemano Military Reservation,N/A,Hawaii,United States,Active,2.83538388,0.44207169,4937.738477,1329789.341
171,Army Active,USA Field Station Kunia,N/A,Hawaii,United States,Active,0.94787148,0.0492424,1649.443365,148005.9886
172,Army Active,Waianae Kai Military Reservation,N/A,Hawaii,United States,Active,1.01506332,0.02107027,1765.97557,63304.54806
176,Army Active,Wheeler Army Airfield,N/A,Hawaii,United States,Active,8.3033019,2.15499542,14446.79481,6477075.005
177,Army Active,Kawaihae Mil Reserve,N/A,Hawaii,United States,Active,2.68212787,0.03805322,4607.015719,112234.7886
178,Army Active,Kilauea Mil Reserve,N/A,Hawaii,United States,Active,1.15740786,0.0773326,1978.490045,226403.8548
997,Army Active,Kipapa Ammo Storage Site,N/A,Hawaii,United States,Inactive,7.36203995,0.63257837,12805.30295,1900360.785
1011,Army Active,Pupukea Paalaa Uka Mil Road,N/A,Hawaii,United States,Active,19.34411399,20.71375137,33196.82867,61045877.44
1234,MC Active,Pearl City Annex,N/A,Hawaii,United States,Active,0.90949865,0.04127455,1581.235362,123900.8612
1237,MC Active,MCB Camp Smith,N/A,Hawaii,United States,Active,2.9318851,0.33124636,5098.778436,994400.4296
1238,MC Active,MC Trng Area Bellows,N/A,Hawaii,United States,Active,9.14424433,1.61154585,15896.7775,4836265.588
1239,MC Active,Puuloa-Oahu,N/A,Hawaii,United States,Active,2.26757498,0.24891757,3940.802319,746563.4806
1240,MC Active,MCB Hawaii (Kaneohe Bay),N/A,Hawaii,United States,Active,13.49084082,4.76390576,23474.76759,14312635.79
2593,AF Active,Bellows,N/A,Hawaii,United States,Active,5.40831439,0.6427876,9401.380905,1929049.062
5113,Army Guard,NG Ft Ruger,N/A,Hawaii,United States,Active,4.54397973,0.49936256,7892.287831,1496588.041
5115,Army Guard,NG Kalaeloa,N/A,Hawaii,United States,Active,3.28122554,0.27013821,5702.15672,810216.4737
5118,Army Guard,NG TS Keaukaha Mil Res,N/A,Hawaii,United States,Active,6.70610147,0.78726665,11476.3215,2312582.022
5365,Navy Active,CNIC PMRF Barking Sands HI,N/A,Hawaii,United States,Active,23.93613131,13.83269188,41862.86339,41913482.83
5366,Navy Active,Kamokala Ridge,N/A,Hawaii,United States,Active,1.75419217,0.13891071,3069.379362,420764.7847
5367,Navy Active,Makaha Ridge,N/A,Hawaii,United States,Active,2.4600103,0.32285486,4309.62845,979193.3599
5398,Navy Active,Aiea,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,4.24991052,0.18263595,7389.107391,548175.4601
5405,Navy Active,Ewa,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,15.95191438,4.88214868,27726.00148,14646773.32
5406,Navy Active,Ford Island,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,4.07759376,0.69618895,7089.15744,2089307.642
5410,Navy Active,Honolulu,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,9.71707007,1.51992913,16890.45294,4560522.534
5411,Navy Active,JBPHH Pearl Harbor HI,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,26.44019343,5.53076205,45956.99901,16592072.73
5421,Navy Active,Pearl City,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,9.66286982,0.90113404,16800.34828,2704995.804
5424,Navy Active,Wahiawa,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,7.11309558,1.07307736,12384.85177,3227227.351
5428,Navy Active,Waipahu,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,12.9657659,2.39339867,22540.55796,7182590.211
5896,Navy Active,Kalaeloa,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,21.17704217,1.37444143,36802.69613,4122403.813
5915,Navy Active,CSO Barbers Point HI,N/A,Hawaii,United States,Inactive,24.94562883,4.45031319,43351.03466,13346432.24
1722,AF Active,Saylor Creek Air Force Range,N/A,Idaho,United States,Active,57.14622739,171.097376,128325.1523,821991690.3
2778,AF Guard,Boise Air Terminal,N/A,Idaho,United States,Active,6.10816747,0.9191414,14086.92059,4534410.987
3170,Army Guard,NG Orchard Mates Boise,N/A,Idaho,United States,Active,4.51784953,0.33898085,10446.50639,1658116.059
3172,Army Guard,NG Orchard Combat Training Center,N/A,Idaho,United States,Active,72.12018494,224.0420562,164590.1819,1093451944
4039,Army Guard,NG Edgemeade TS Mtn Home,N/A,Idaho,United States,Active,2.18142403,0.23233542,4980.027743,1130827.176
6009,Navy Active,Bayview Idaho,N/A,Idaho,United States,Active,1.48647503,0.04081989,3648.27301,235759.8863
6053,AF Active,Mountain Home AFB,N/A,Idaho,United States,Active,12.65257109,9.42344916,28675.56515,45725115.18
410,Army Reserve,Joliet USARC/JTA,N/A,Illinois,United States,Active,11.83918838,5.58295189,26499.10327,25739731.5
679,Army Active,Rock Island Arsenal,N/A,Illinois,United States,Active,10.12334765,1.40384772,22616.45343,6490725.646
963,Army Active,Savanna Depot Act,N/A,Illinois,United States,Inactive,46.71413434,13.32299217,104996.1466,62974183.7
1375,Navy Active,Glenview,N/A,Illinois,United States,Active,2.07135695,0.05065759,4685.568647,238423.8724
1381,Navy Active,GL Camp JPJ,N/A,Illinois,United States,Active,2.36192457,0.07713146,5312.919769,365412.005
1526,Navy Active,Fort Sheridan,N/A,Illinois,United States,Active,10.64368854,0.22329262,23820.29169,1054839.153
1527,Navy Active,Naval Station Great Lakes IL,N/A,Illinois,United States,Active,4.31223234,0.82607028,9627.960489,3915147.645
2910,AF Guard,General Wayne A Downing Peoria IAP,N/A,Illinois,United States,Active,3.62388193,0.5651211,7939.613803,2546083.091
2927,AF Active,Scott AFB,N/A,Illinois,United States,Active,13.67213131,4.53168279,29196.77373,19214358.97
2936,AF Guard,Capital Airport,N/A,Illinois,United States,Active,1.8553527,0.14707993,3981.389893,647052.9654
2963,Army Guard,NG Sparta Armory,N/A,Illinois,United States,Active,13.35758693,4.11467525,28024.71295,17264901.14
3237,Army Guard,NG Marseilles (MTA Tng Area),N/A,Illinois,United States,Active,10.69083675,4.46138328,23634.84836,20482832.74
3731,Army Guard,NG Springfield (TS Cp Lincoln),N/A,Illinois,United States,Active,2.46815507,0.2562384,5244.487322,1126480.324
6176,Army Active,Joliet AAP Elwood,N/A,Illinois,United States,Inactive,7.88730633,0.93556163,17507.49373,4304551.189
946,Army Active,Fort Benjamin Harrison,N/A,Indiana,United States,Inactive,1.96270333,0.10441299,4220.150127,459496.2119
948,Army Active,Indiana Army Ammunition Plant,N/A,Indiana,United States,Inactive,6.66736653,2.40291953,14132.2844,10163590.76
949,Army Active,Jefferson Proving Ground,N/A,Indiana,United States,Inactive,66.58660775,82.48045269,141187.6455,353714089.2
1383,Navy Active,Naval Support Activity Crane,N/A,Indiana,United States,Active,66.85914639,96.85457877,143070.9726,414091330.9
2503,AF Reserve,Grissom ARB,N/A,Indiana,United States,Active,13.56951794,2.16776358,29654.23258,9764837.385
2915,AF Guard,Hulman Fld,N/A,Indiana,United States,Active,1.54130418,0.1084794,3298.488948,471872.3743
3855,Army Guard,NG Muscatatuck Urban Training Center,N/A,Indiana,United States,Active,6.72174385,1.50150396,14469.19821,6457379.539
3858,Army Guard,NG Knightstown,N/A,Indiana,United States,Active,3.98199214,0.60557005,8615.58977,2658222.83
3859,Army Guard,NG Camp Atterbury,N/A,Indiana,United States,Active,41.2768468,54.70204954,87810.88197,236892178.7
3862,Army Guard,NG Indianapolis 38 ID,N/A,Indiana,United States,Active,1.0507801,0.07313912,2274.337911,320805.244
3899,Army Guard,NG Shelbyville,N/A,Indiana,United States,Active,1.17582278,0.07214745,2558.248086,314952.0399
659,Army Active,Iowa AAP,N/A,Iowa,United States,Active,25.59289443,33.62462485,56339.58259,152088474.6
2880,AF Guard,Sioux Gateway Airport (ANG),N/A,Iowa,United States,Active,1.85965053,0.11980777,4152.4082,569291.382
2904,AF Guard,Des Moines IAP,N/A,Iowa,United States,Active,2.6823807,0.25286069,5958.040595,1170091.612
3233,Army Guard,NG Camp Dodge Johnston TS,N/A,Iowa,United States,Active,213.5507425,51.6553432,475818.9123,240999560.8
6158,AF Guard,Sioux Gateway Airport (ANG),N/A,Iowa,United States,Active,0.74377452,0.0238947,1648.863462,113518.076
53,Army Active,Fort Leavenworth,N/A,Kansas,United States,Active,15.80601106,8.91071797,33845.98114,38661612.12
61,Army Active,Fort Riley,N/A,Kansas,United States,Active,76.12423409,158.9466387,162635.9196,686176867.4
2787,AF Guard,Forbes Field ANG,N/A,Kansas,United States,Active,2.61955479,0.27333547,5569.936849,1172504.252
2887,AF Guard,Smoky Hill ANG Range,N/A,Kansas,United States,Active,38.01773609,53.03493845,80621.15858,225831464.3
2923,AF Active,McConnell AFB,N/A,Kansas,United States,Active,15.32663449,4.14093277,32121.39956,17126535.58
5124,Army Guard,NG Kansas,N/A,Kansas,United States,Active,1.5430536,0.088286,3277.790208,379349.008
5143,Army Guard,NG Salina KS Training Center,N/A,Kansas,United States,Active,3.26458622,0.08301531,6943.093841,354374.7067
52,Army Active,Fort Knox,N/A,Kentucky,United States,Active,85.35675698,170.0075073,179278.3449,708471005.5
570,Army Active,Blue Grass Army Depot,N/A,Kentucky,United States,Active,20.43117434,22.7775644,42748.40383,94391851.77
586,Army Active,Fort Campbell KY,N/A,Kentucky,United States,Active,65.30685697,57.96505553,136190.2527,233807524
2829,AF Guard,Louisville IAP-Standiford FL Site 1,N/A,Kentucky,United States,Active,1.52012828,0.11845742,3192.379123,497282.2369
5204,Army Guard,NG Frankfort Boone NG Center,N/A,Kentucky,United States,Active,6.58181753,0.55610637,13914.79639,2335016.537
5206,Army Guard,NG WH Ford Regional Tng Ctr,N/A,Kentucky,United States,Active,56.82636697,17.56594333,119108.2664,71984930.24
60,Army Active,England Authority,N/A,Louisiana,United States,Active,6.03853789,0.59628627,11598.97348,2123404.833
63,Army Active,Fort Polk,N/A,Louisiana,United States,Active,332.7735108,375.4596365,641870.1609,1332109718
1806,AF Active,Barksdale AFB,N/A,Louisiana,United States,Active,28.93687611,34.29115123,57009.23874,125216565.4
3146,Army Guard,NG Jackson Bks,N/A,Louisiana,United States,Active,4.08727224,0.18652636,7696.519993,645805.9706
3243,Army Guard,NG Camp Minden Training Site,N/A,Louisiana,United States,Active,23.49265426,23.44438486,46610.777,85719457.6
3367,Army Guard,NG Carville Gillis Long Center,N/A,Louisiana,United States,Active,3.02134805,0.55599906,5730.987816,1934301.352
3368,Army Guard,NG Esler Field,N/A,Louisiana,United States,Active,9.28964789,3.3394484,17937.28861,11907376.6
3528,Army Guard,NG Hammond Airport,N/A,Louisiana,United States,Active,2.06225862,0.15859909,3948.260765,555368.5984
3529,Army Guard,NG Camp Beauregard,N/A,Louisiana,United States,Active,7.36266735,1.12165463,14330.78874,3997898.752
3808,Army Guard,NG Camp Villere,N/A,Louisiana,United States,Active,6.40481827,2.3082715,12186.481,8050172.098
3936,Army Guard,NG Beauregard Training Range,N/A,Louisiana,United States,Active,23.45963311,19.71133424,45334.82845,70348230.67
4537,Army Guard,NG Baton Rouge AFRC,N/A,Louisiana,United States,Active,1.76793402,0.07949045,3378.593911,277427.0842
5508,Navy Active,NAS JRB New Orleans LA,N/A,Louisiana,United States,Active,12.46143426,5.26857311,23632.18885,18194311.29
5511,Navy Active,West Bank,N/A,Louisiana,United States,Active,3.06635542,0.30661643,5844.008829,1061331.738
1364,Navy Active,NSY Portsmouth,N/A,Maine,United States,Active,7.00352791,0.5000837,15984.67245,2429054.633
1365,Navy Active,Redington Township,N/A,Maine,United States,Active,31.85232816,19.4922695,75463.6058,100931483.6
2777,AF Guard,Bangor IAP,N/A,Maine,United States,Active,4.81304066,0.42377862,11255.23045,2181404.001
3249,Army Guard,NG Auburn Training Site,N/A,Maine,United States,Active,3.1868109,0.27550695,7380.897485,1383332.365
3250,Army Guard,NG Hollis Plains Training Site,N/A,Maine,United States,Active,3.48767224,0.64282798,7931.471202,3183053.352
3403,Army Guard,NG Bangor Training Site,N/A,Maine,United States,Active,4.17443097,0.32135006,9700.277998,1653662.555
4216,Army Guard,NG Bog Brook Training Site,N/A,Maine,United States,Active,5.18572211,0.32564175,12211.0532,1652279.565
559,Army Active,Blossom Point Research Facility,N/A,Maryland,United States,Active,6.95251054,2.47410056,14706.05265,10455705.72
569,Army Active,US Army Adelphi Laboratory Center,N/A,Maryland,United States,Active,3.52680484,0.32145105,7507.322548,1381714.958
638,Army Active,Fort Detrick,N/A,Maryland,United States,Active,9.3707605,1.90590655,20180.47748,8287020.994
642,Army Active,Fort Detrick Forest Glen Annex,N/A,Maryland,United States,Active,2.20642048,0.19459995,4691.018899,835839.2523
643,Army Active,Fort Detrick Glen Haven Annex,N/A,Maryland,United States,Active,0.876507,0.0305621,1886.028977,131368.9001
652,Army Active,Fort George G Meade,N/A,Maryland,United States,Active,21.749239,7.30130972,46658.46152,31447105.54
1408,Navy Active,Webster Field,N/A,Maryland,United States,Active,9.33448735,1.51343387,19664.48355,6347841.435
1414,Navy Active,NSWC Carderock,N/A,Maryland,United States,Active,3.02871036,0.28440109,6551.118432,1220478.429
1415,Navy Active,NAVSUPPACT Bethesda MD,N/A,Maryland,United States,Active,2.43801872,0.37872829,5214.671443,1626505.013
2454,AF Active,JB Andrews,Joint Base Andrews,Maryland,United States,Active,10.6363054,6.87972183,22642.68403,29383976.07
2837,AF Guard,Martin State Airport,N/A,Maryland,United States,Active,2.79530963,0.27366956,5996.316514,1186354.991
5207,Army Guard,NG MTA Gunpowder Military Reservation,N/A,Maryland,United States,Active,3.21346546,0.39683503,6845.084341,1725123.377
5209,Army Guard,NG MTA Camp Fretterd,N/A,Maryland,United States,Active,4.25629409,0.91768655,9207.764355,3996837.13
5211,Army Guard,NG Havre De Grace Military Res,N/A,Maryland,United States,Active,1.81023721,0.11864852,3902.920407,517271.4069
5564,Navy Active,Naval Air Station Patuxent River,N/A,Maryland,United States,Active,33.53586982,9.70071567,70903.85959,40838073.77
5592,Navy Active,NMIC Suitland,N/A,Maryland,United States,Active,1.02296522,0.06409388,2189.334888,274084.6977
5698,Navy Active,NAVSUPPACT Annapolis,N/A,Maryland,United States,Active,2.65869576,0.29358261,5704.206949,1260123.036
5699,Navy Active,Chesapeake Bay Detach,N/A,Maryland,United States,Active,2.53268077,0.27562962,5355.291313,1172456.247
5700,Navy Active,Gambrills,N/A,Maryland,United States,Active,6.29121013,1.30537598,13439.99399,5614751.759
5701,Navy Active,NAVACAD North Severn,N/A,Maryland,United States,Active,9.39997803,1.28355894,19943.69552,5510561.93
5702,Navy Active,Upper Yard Annapolis,N/A,Maryland,United States,Active,2.80787407,0.25335599,6010.044836,1087668.264
5758,Navy Active,NSF Indian Head,N/A,Maryland,United States,Active,15.98140022,3.17933201,33896.75797,13496393.2
5760,Navy Active,Stump Neck Area,N/A,Maryland,United States,Active,16.24247393,1.73972264,34481.1124,7378003.164
6000,Navy Active,Solomons Island MD,N/A,Maryland,United States,Active,4.87294032,0.43342503,10312.23505,1827401.595
6225,Army Active,Aberdeen Proving Ground,N/A,Maryland,United States,Active,56.0093554,112.7625871,120246.8803,489661859.1
644,Army Reserve,Devens Reserve Forces Tng Area,N/A,Massachusetts,United States,Active,18.7805218,7.94792546,42241.94243,37890239.59
673,Army Active,US Army Soldier Systems Center Natick,N/A,Massachusetts,United States,Active,1.73908776,0.10050346,3892.612794,475974.5677
1671,AF Active,Hanscom AFB,N/A,Massachusetts,United States,Active,6.41800403,1.21215943,14472.49499,5771393.999
1674,AF Active,Cape Cod Air Station,N/A,Massachusetts,United States,Active,3.71654684,0.15131146,8203.927611,704708.3156
2508,AF Reserve,Westover ARB,N/A,Massachusetts,United States,Active,11.89019596,3.73008144,26639.53755,17615126.36
2854,AF Guard,Otis ANG Base,N/A,Massachusetts,United States,Active,8.20949827,1.07957185,18252.46384,5011277.264
2929,AF Guard,Barnes Map (ANG),N/A,Massachusetts,United States,Active,1.96591611,0.17294544,4369.414084,815965.6488
3938,Army Guard,NG MTA Camp Curtis Guil,N/A,Massachusetts,United States,Active,7.30536322,1.09810373,16313.47608,5242706.041
3940,Army Guard,NG Ayer,N/A,Massachusetts,United States,Active,1.38868892,0.10220823,3159.356269,488041.582
4379,Army Guard,NG MTA Camp Edwards,N/A,Massachusetts,United States,Active,36.9530397,32.11642959,81942.11541,149331098.7
610,Army Active,Detroit Arsenal,N/A,Michigan,United States,Active,2.55583336,0.28746763,5726.157496,1370399.183
934,Army Active,US Army Garrison Selfridge,N/A,Michigan,United States,Active,1.59094962,0.16074377,3572.721169,770292.0815
2769,AF Guard,Alpena County Regional Airport,N/A,Michigan,United States,Active,5.81985922,0.85512122,13608.61401,4442562.661
2879,AF Guard,Selfridge ANGB,N/A,Michigan,United States,Active,11.9763104,4.84474071,26963.11509,23180355.85
2899,AF Guard,W K Kellogg,N/A,Michigan,United States,Active,3.00675032,0.21872001,6783.932166,1036678.605
3604,Army Guard,NG Grayling Airfield,N/A,Michigan,United States,Active,4.96602298,1.44081907,11533.4044,7382013.914
3947,Army Guard,NG Lansing Joint Forces Readiness Center,N/A,Michigan,United States,Active,1.27272813,0.09081836,2908.44868,436700.8865
4154,Army Guard,NG CTC Fort Custer Trng Center,N/A,Michigan,United States,Active,17.68327225,11.7231836,39902.9176,55537276.33
4459,Army Guard,NG MTC-H Camp Grayling,N/A,Michigan,United States,Active,283.5816979,228.7922057,661581.1917,1172455228
2502,AF Reserve,Minn-St Paul,N/A,Minnesota,United States,Active,4.33354996,0.3590452,10139.1838,1852960.256
2905,AF Guard,Duluth IAP,N/A,Minnesota,United States,Active,3.62073643,0.23824589,8684.920285,1318434.768
3054,Army Guard,NG Duluth NG Armory,N/A,Minnesota,United States,Active,0.40576643,0.01075931,980.0380003,59516.59309
3395,Army Guard,NG Arden Hills Army Training Site,N/A,Minnesota,United States,Active,8.07315006,2.34352354,18929.35763,12179601.34
3746,Army Guard,NG Camp Ripley,N/A,Minnesota,United States,Active,91.52429311,82.43455153,218871.1822,445727233.3
4395,Army Guard,NG St Cloud NG Armory,N/A,Minnesota,United States,Active,0.47940595,0.01012664,1155.363183,53504.33034
4540,Army Guard,NG St Cloud AASF,N/A,Minnesota,United States,Active,1.13403848,0.08370848,2696.371945,441871.7097
4545,Army Guard,NG Rochester NGA and OMS 2,N/A,Minnesota,United States,Active,0.57179585,0.01782066,1336.324741,89210.46103
4546,Army Guard,NG Rosemount NG Armory,N/A,Minnesota,United States,Active,0.56147155,0.01875397,1306.189045,96303.86971
6207,Army Active,Twin Cities AAP,N/A,Minnesota,United States,Inactive,5.44869563,0.26133082,12750.07359,1358315.986
1460,Navy Active,CBC Gulfport MS,N/A,Mississippi,United States,Active,6.73341033,1.75055909,12954.98135,6111917.727
1462,Navy Active,Woolmarket (De Soto),N/A,Mississippi,United States,Active,8.04069854,3.85768895,15331.88434,13513596.21
1530,Navy Active,NAS Meridian MS,N/A,Mississippi,United States,Active,32.75334077,12.63878888,64140.07592,46205489.32
1564,Navy Active,OLF Bravo,N/A,Mississippi,United States,Active,11.64139593,2.23160698,22973.27576,8202497.357
2574,AF Active,Columbus Auxiliary Airfield,N/A,Mississippi,United States,Active,6.76446487,1.41000299,13312.33725,5199333.123
2575,AF Active,Columbus AFB,N/A,Mississippi,United States,Active,11.96089694,6.8601769,23802.61459,25702325.68
2820,AF Guard,Jackson IAP Thompson Field,N/A,Mississippi,United States,Active,3.18635924,0.18841526,6204.219566,685359.6016
2943,AF Guard,Gulfport-Biloxi Regional Airport (ANG),N/A,Mississippi,United States,Active,2.098962,0.1685382,3983.03839,588822.9674
3439,Army Guard,NG MTA Camp Shelby,N/A,Mississippi,United States,Active,109.7643707,216.3044083,211570.5653,766339119.1
3440,Army Guard,NG CTA Camp Mccain,N/A,Mississippi,United States,Active,27.8469078,20.27045612,55390.01124,76066857.6
4593,Army Guard,NG Gulfport AVCRAD,N/A,Mississippi,United States,Active,1.6492658,0.1044845,3129.928561,365080.4527
5934,AF Active,Keesler AFB,N/A,Mississippi,United States,Active,9.50161188,2.22337201,18163.00263,7767368.53
50,Army Active,Lake Of The Ozarks Recreation,N/A,Missouri,United States,Active,3.84473544,0.50059651,8074.671523,2096437.176
58,Army Active,Fort Leonard Wood,N/A,Missouri,United States,Active,51.59341215,96.41521477,108216.9781,399621817.7
667,Army Active,Lake City AAP,N/A,Missouri,United States,Active,11.02776385,6.76156222,23772.46372,29115999.46
2230,AF Active,Whiteman AFB,N/A,Missouri,United States,Active,17.77861534,8.20858883,37665.75059,34986404.7
2866,AF Guard,Rosecrans MAP (139AG),N/A,Missouri,United States,Active,1.70570787,0.139619,3668.673407,612790.318
2928,AF Active,St Louis Air Force Station,N/A,Missouri,United States,Active,1.21329635,0.04871351,2572.988073,206828.8005
3085,Army Guard,NG MTA Camp Crowder Neosho,N/A,Missouri,United States,Active,17.96236907,6.71082639,37032.87734,27155687.96
3342,Army Guard,NG MTA Camp Clark Nevada,N/A,Missouri,United States,Active,5.73416917,1.96980447,12151.98956,8189607.376
3434,Army Guard,NG Springfield AVCRAD (New),N/A,Missouri,United States,Active,1.69441782,0.16758983,3530.155195,686341.7586
4234,Army Guard,NG TS Ike Skelton Jefferson City,N/A,Missouri,United States,Active,3.87773452,0.73617051,8336.018925,3122228.933
4236,Army Guard,NG TS Clark Natl Forest Wapp,N/A,Missouri,United States,Active,9.67342612,3.1987163,20174.41421,12976560.68
4237,Army Guard,NG Macon TS,N/A,Missouri,United States,Active,22.09688508,4.80757307,47526.63454,21043956.87
5981,AF Active,NGA Arnold Site,N/A,Missouri,United States,Active,0.9408039,0.05376326,1993.330992,227171.9219
